id	k	g	s
45293	1.200	1.400	0.300
45294	1.200	1.400	0.400
45295	1.200	1.400	0.500
45296	1.200	1.400	0.600
45297	1.200	1.400	0.700
45298	1.200	1.400	0.800
45299	1.200	1.400	0.900
45300	1.200	1.450	0.000
45301	1.200	1.450	0.100
45302	1.200	1.450	0.200
45303	1.200	1.450	0.300
45304	1.200	1.450	0.400
45305	1.200	1.450	0.500
45306	1.200	1.450	0.600
45307	1.200	1.450	0.700
45308	1.200	1.450	0.800
45309	1.200	1.450	0.900
45310	1.200	1.500	0.000
45311	1.200	1.500	0.100
45312	1.200	1.500	0.200
45313	1.200	1.500	0.300
45314	1.200	1.500	0.400
45315	1.200	1.500	0.500
45316	1.200	1.500	0.600
45317	1.200	1.500	0.700
45318	1.200	1.500	0.800
45319	1.200	1.500	0.900
45320	1.200	1.550	0.000
45321	1.200	1.550	0.100
45322	1.200	1.550	0.200
45323	1.200	1.550	0.300
45324	1.200	1.550	0.400
45325	1.200	1.550	0.500
45326	1.200	1.550	0.600
45327	1.200	1.550	0.700
45328	1.200	1.550	0.800
45329	1.200	1.550	0.900
45330	1.200	1.600	0.000
45331	1.200	1.600	0.100
45332	1.200	1.600	0.200
45333	1.200	1.600	0.300
45334	1.200	1.600	0.400
45335	1.200	1.600	0.500
45336	1.200	1.600	0.600
45337	1.200	1.600	0.700
45338	1.200	1.600	0.800
45339	1.200	1.600	0.900
45340	1.200	1.650	0.000
45341	1.200	1.650	0.100
45342	1.200	1.650	0.200
45343	1.200	1.650	0.300
45344	1.200	1.650	0.400
45345	1.200	1.650	0.500
45346	1.200	1.650	0.600
45347	1.200	1.650	0.700
45348	1.200	1.650	0.800
45349	1.200	1.650	0.900
45350	1.200	1.700	0.000
45351	1.200	1.700	0.100
45352	1.200	1.700	0.200
45353	1.200	1.700	0.300
45354	1.200	1.700	0.400
45355	1.200	1.700	0.500
45356	1.200	1.700	0.600
45357	1.200	1.700	0.700
45358	1.200	1.700	0.800
45359	1.200	1.700	0.900
45360	1.250	1.150	0.000
45361	1.250	1.150	0.100
45362	1.250	1.150	0.200
45363	1.250	1.150	0.300
45364	1.250	1.150	0.400
45365	1.250	1.150	0.500
45366	1.250	1.150	0.600
45367	1.250	1.150	0.700
45368	1.250	1.150	0.800
45369	1.250	1.150	0.900
45370	1.250	1.250	0.000
45371	1.250	1.250	0.100
45372	1.250	1.250	0.200
45373	1.250	1.250	0.300
45374	1.250	1.250	0.400
45375	1.250	1.250	0.500
45376	1.250	1.250	0.600
45377	1.250	1.250	0.700
45378	1.250	1.250	0.800
45379	1.250	1.250	0.900
45380	1.250	1.350	0.000
45381	1.250	1.350	0.100
45382	1.250	1.350	0.200
45383	1.250	1.350	0.300
45384	1.250	1.350	0.400
45385	1.250	1.350	0.500
45386	1.250	1.350	0.600
45387	1.250	1.350	0.700
45388	1.250	1.350	0.800
45389	1.250	1.350	0.900
45390	1.250	1.450	0.000
45391	1.250	1.450	0.100
45392	1.250	1.450	0.200
45393	1.250	1.450	0.300
45394	1.250	1.450	0.400
45395	1.250	1.450	0.500
45396	1.250	1.450	0.600
45397	1.250	1.450	0.700
45398	1.250	1.450	0.800
45399	1.250	1.450	0.900
45400	1.250	1.550	0.000
45401	1.250	1.550	0.100
45402	1.250	1.550	0.200
45403	1.250	1.550	0.300
45404	1.250	1.550	0.400
45405	1.250	1.550	0.500
45406	1.250	1.550	0.600
45407	1.250	1.550	0.700
45408	1.250	1.550	0.800
45409	1.250	1.550	0.900
45410	1.250	1.650	0.000
45411	1.250	1.650	0.100
45412	1.250	1.650	0.200
45413	1.250	1.650	0.300
45414	1.250	1.650	0.400
45415	1.250	1.650	0.500
45416	1.250	1.650	0.600
45417	1.250	1.650	0.700
45418	1.250	1.650	0.800
45419	1.250	1.650	0.900
45420	1.300	1.150	0.000
45421	1.300	1.150	0.100
45422	1.300	1.150	0.200
45423	1.300	1.150	0.300
45424	1.300	1.150	0.400
45425	1.300	1.150	0.500
45426	1.300	1.150	0.600
45427	1.300	1.150	0.700
45428	1.300	1.150	0.800
45429	1.300	1.150	0.900
45430	1.300	1.200	0.000
45431	1.300	1.200	0.100
45432	1.300	1.200	0.200
45433	1.300	1.200	0.300
45434	1.300	1.200	0.400
45435	1.300	1.200	0.500
45436	1.300	1.200	0.600
45437	1.300	1.200	0.700
45438	1.300	1.200	0.800
45439	1.300	1.200	0.900
45440	1.300	1.250	0.000
45441	1.300	1.250	0.100
45442	1.300	1.250	0.200
45443	1.300	1.250	0.300
45444	1.300	1.250	0.400
45445	1.300	1.250	0.500
45446	1.300	1.250	0.600
45447	1.300	1.250	0.700
45448	1.300	1.250	0.800
45449	1.300	1.250	0.900
45450	1.300	1.300	0.000
45451	1.300	1.300	0.100
45452	1.300	1.300	0.200
45453	1.300	1.300	0.300
45454	1.300	1.300	0.400
45455	1.300	1.300	0.500
45456	1.300	1.300	0.600
45457	1.300	1.300	0.700
45458	1.300	1.300	0.800
45459	1.300	1.300	0.900
45460	1.300	1.350	0.000
45461	1.300	1.350	0.100
45462	1.300	1.350	0.200
45463	1.300	1.350	0.300
45464	1.300	1.350	0.400
45465	1.300	1.350	0.500
45466	1.300	1.350	0.600
45467	1.300	1.350	0.700
45468	1.300	1.350	0.800
45469	1.300	1.350	0.900
45470	1.300	1.400	0.000
45471	1.300	1.400	0.100
45472	1.300	1.400	0.200
45473	1.300	1.400	0.300
45474	1.300	1.400	0.400
45475	1.300	1.400	0.500
45476	1.300	1.400	0.600
45477	1.300	1.400	0.700
45478	1.300	1.400	0.800
45479	1.300	1.400	0.900
45480	1.300	1.450	0.000
45481	1.300	1.450	0.100
45482	1.300	1.450	0.200
45483	1.300	1.450	0.300
45484	1.300	1.450	0.400
45485	1.300	1.450	0.500
45486	1.300	1.450	0.600
45487	1.300	1.450	0.700
45488	1.300	1.450	0.800
45489	1.300	1.450	0.900
45490	1.300	1.500	0.000
45491	1.300	1.500	0.100
45492	1.300	1.500	0.200
45493	1.300	1.500	0.300
45494	1.300	1.500	0.400
45495	1.300	1.500	0.500
45496	1.300	1.500	0.600
45497	1.300	1.500	0.700
45498	1.300	1.500	0.800
45499	1.300	1.500	0.900
45500	1.300	1.550	0.000
45501	1.300	1.550	0.100
45502	1.300	1.550	0.200
45503	1.300	1.550	0.300
45504	1.300	1.550	0.400
45505	1.300	1.550	0.500
45506	1.300	1.550	0.600
45507	1.300	1.550	0.700
45508	1.300	1.550	0.800
45509	1.300	1.550	0.900
45510	1.300	1.600	0.000
45511	1.300	1.600	0.100
45512	1.300	1.600	0.200
45513	1.300	1.600	0.300
45514	1.300	1.600	0.400
45515	1.300	1.600	0.500
45516	1.300	1.600	0.600
45517	1.300	1.600	0.700
45518	1.300	1.600	0.800
45519	1.300	1.600	0.900
45520	1.300	1.650	0.000
45521	1.300	1.650	0.100
45522	1.300	1.650	0.200
45523	1.300	1.650	0.300
45524	1.300	1.650	0.400
45525	1.300	1.650	0.500
45526	1.300	1.650	0.600
45527	1.300	1.650	0.700
45528	1.300	1.650	0.800
45529	1.300	1.650	0.900
45530	1.300	1.700	0.000
45531	1.300	1.700	0.100
45532	1.300	1.700	0.200
45533	1.300	1.700	0.300
45534	1.300	1.700	0.400
45535	1.300	1.700	0.500
45536	1.300	1.700	0.600
45537	1.300	1.700	0.700
45538	1.300	1.700	0.800
45539	1.300	1.700	0.900
45540	1.350	1.150	0.000
45541	1.350	1.150	0.100
45542	1.350	1.150	0.200
45543	1.350	1.150	0.300
45544	1.350	1.150	0.400
45545	1.350	1.150	0.500
45546	1.350	1.150	0.600
45547	1.350	1.150	0.700
45548	1.350	1.150	0.800
45549	1.350	1.150	0.900
45550	1.350	1.250	0.000
45551	1.350	1.250	0.100
45552	1.350	1.250	0.200
45553	1.350	1.250	0.300
45554	1.350	1.250	0.400
45555	1.350	1.250	0.500
45556	1.350	1.250	0.600
45557	1.350	1.250	0.700
45558	1.350	1.250	0.800
45559	1.350	1.250	0.900
45560	1.350	1.350	0.000
45561	1.350	1.350	0.100
45562	1.350	1.350	0.200
45563	1.350	1.350	0.300
45564	1.350	1.350	0.400
45565	1.350	1.350	0.500
45566	1.350	1.350	0.600
45567	1.350	1.350	0.700
45568	1.350	1.350	0.800
45569	1.350	1.350	0.900
45570	1.350	1.450	0.000
45571	1.350	1.450	0.100
45572	1.350	1.450	0.200
45573	1.350	1.450	0.300
45574	1.350	1.450	0.400
45575	1.350	1.450	0.500
45576	1.350	1.450	0.600
45577	1.350	1.450	0.700
45578	1.350	1.450	0.800
45579	1.350	1.450	0.900
45580	1.350	1.550	0.000
45581	1.350	1.550	0.100
45582	1.350	1.550	0.200
45583	1.350	1.550	0.300
45584	1.350	1.550	0.400
45585	1.350	1.550	0.500
45586	1.350	1.550	0.600
45587	1.350	1.550	0.700
45588	1.350	1.550	0.800
45589	1.350	1.550	0.900
45590	1.350	1.650	0.000
45591	1.350	1.650	0.100
45592	1.350	1.650	0.200
45593	1.350	1.650	0.300
45594	1.350	1.650	0.400
45595	1.350	1.650	0.500
45596	1.350	1.650	0.600
45597	1.350	1.650	0.700
45598	1.350	1.650	0.800
45599	1.350	1.650	0.900
45600	1.400	1.150	0.000
45601	1.400	1.150	0.100
45602	1.400	1.150	0.200
45603	1.400	1.150	0.300
45604	1.400	1.150	0.400
45605	1.400	1.150	0.500
45606	1.400	1.150	0.600
45607	1.400	1.150	0.700
45608	1.400	1.150	0.800
45609	1.400	1.150	0.900
45610	1.400	1.200	0.000
45611	1.400	1.200	0.100
45612	1.400	1.200	0.200
45613	1.400	1.200	0.300
45614	1.400	1.200	0.400
45615	1.400	1.200	0.500
45616	1.400	1.200	0.600
45617	1.400	1.200	0.700
45618	1.400	1.200	0.800
45619	1.400	1.200	0.900
45620	1.400	1.250	0.000
45621	1.400	1.250	0.100
45622	1.400	1.250	0.200
45623	1.400	1.250	0.300
45624	1.400	1.250	0.400
45625	1.400	1.250	0.500
45626	1.400	1.250	0.600
45627	1.400	1.250	0.700
45628	1.400	1.250	0.800
45629	1.400	1.250	0.900
45630	1.400	1.300	0.000
45631	1.400	1.300	0.100
45632	1.400	1.300	0.200
45633	1.400	1.300	0.300
45634	1.400	1.300	0.400
45635	1.400	1.300	0.500
45636	1.400	1.300	0.600
45637	1.400	1.300	0.700
45638	1.400	1.300	0.800
45639	1.400	1.300	0.900
45640	1.400	1.350	0.000
45641	1.400	1.350	0.100
45642	1.400	1.350	0.200
45643	1.400	1.350	0.300
45644	1.400	1.350	0.400
45645	1.400	1.350	0.500
45646	1.400	1.350	0.600
45647	1.400	1.350	0.700
45648	1.400	1.350	0.800
45649	1.400	1.350	0.900
45650	1.400	1.400	0.000
45651	1.400	1.400	0.100
45652	1.400	1.400	0.200
45653	1.400	1.400	0.300
45654	1.400	1.400	0.400
45655	1.400	1.400	0.500
45656	1.400	1.400	0.600
45657	1.400	1.400	0.700
45658	1.400	1.400	0.800
45659	1.400	1.400	0.900
45660	1.400	1.450	0.000
45661	1.400	1.450	0.100
45662	1.400	1.450	0.200
45663	1.400	1.450	0.300
45664	1.400	1.450	0.400
45665	1.400	1.450	0.500
45666	1.400	1.450	0.600
45667	1.400	1.450	0.700
45668	1.400	1.450	0.800
45669	1.400	1.450	0.900
45670	1.400	1.500	0.000
45671	1.400	1.500	0.100
45672	1.400	1.500	0.200
45673	1.400	1.500	0.300
45674	1.400	1.500	0.400
45675	1.400	1.500	0.500
45676	1.400	1.500	0.600
45677	1.400	1.500	0.700
45678	1.400	1.500	0.800
45679	1.400	1.500	0.900
45680	1.400	1.550	0.000
45681	1.400	1.550	0.100
45682	1.400	1.550	0.200
45683	1.400	1.550	0.300
45684	1.400	1.550	0.400
45685	1.400	1.550	0.500
45686	1.400	1.550	0.600
45687	1.400	1.550	0.700
45688	1.400	1.550	0.800
45689	1.400	1.550	0.900
45690	1.400	1.600	0.000
45691	1.400	1.600	0.100
45692	1.400	1.600	0.200
45693	1.400	1.600	0.300
45694	1.400	1.600	0.400
45695	1.400	1.600	0.500
45696	1.400	1.600	0.600
45697	1.400	1.600	0.700
45698	1.400	1.600	0.800
45699	1.400	1.600	0.900
45700	1.400	1.650	0.000
45701	1.400	1.650	0.100
45702	1.400	1.650	0.200
45703	1.400	1.650	0.300
45704	1.400	1.650	0.400
45705	1.400	1.650	0.500
45706	1.400	1.650	0.600
45707	1.400	1.650	0.700
45708	1.400	1.650	0.800
45709	1.400	1.650	0.900
45710	1.400	1.700	0.000
45711	1.400	1.700	0.100
45712	1.400	1.700	0.200
45713	1.400	1.700	0.300
45714	1.400	1.700	0.400
45715	1.400	1.700	0.500
45716	1.400	1.700	0.600
45717	1.400	1.700	0.700
45718	1.400	1.700	0.800
45719	1.400	1.700	0.900
45720	1.450	1.150	0.000
45721	1.450	1.150	0.100
45722	1.450	1.150	0.200
45723	1.450	1.150	0.300
45724	1.450	1.150	0.400
45725	1.450	1.150	0.500
45726	1.450	1.150	0.600
45727	1.450	1.150	0.700
45728	1.450	1.150	0.800
45729	1.450	1.150	0.900
45730	1.450	1.250	0.000
45731	1.450	1.250	0.100
45732	1.450	1.250	0.200
45733	1.450	1.250	0.300
45734	1.450	1.250	0.400
45735	1.450	1.250	0.500
45736	1.450	1.250	0.600
45737	1.450	1.250	0.700
45738	1.450	1.250	0.800
45739	1.450	1.250	0.900
45740	1.450	1.350	0.000
45741	1.450	1.350	0.100
45742	1.450	1.350	0.200
45743	1.450	1.350	0.300
45744	1.450	1.350	0.400
45745	1.450	1.350	0.500
45746	1.450	1.350	0.600
45747	1.450	1.350	0.700
45748	1.450	1.350	0.800
45749	1.450	1.350	0.900
45750	1.450	1.450	0.000
45751	1.450	1.450	0.100
45752	1.450	1.450	0.200
45753	1.450	1.450	0.300
45754	1.450	1.450	0.400
45755	1.450	1.450	0.500
45756	1.450	1.450	0.600
45757	1.450	1.450	0.700
45758	1.450	1.450	0.800
45759	1.450	1.450	0.900
45760	1.450	1.550	0.000
45761	1.450	1.550	0.100
45762	1.450	1.550	0.200
45763	1.450	1.550	0.300
45764	1.450	1.550	0.400
45765	1.450	1.550	0.500
45766	1.450	1.550	0.600
45767	1.450	1.550	0.700
45768	1.450	1.550	0.800
45769	1.450	1.550	0.900
45770	1.450	1.650	0.000
45771	1.450	1.650	0.100
45772	1.450	1.650	0.200
45773	1.450	1.650	0.300
45774	1.450	1.650	0.400
45775	1.450	1.650	0.500
45776	1.450	1.650	0.600
45777	1.450	1.650	0.700
45778	1.450	1.650	0.800
45779	1.450	1.650	0.900
45780	1.500	1.150	0.000
45781	1.500	1.150	0.100
45782	1.500	1.150	0.200
45783	1.500	1.150	0.300
45784	1.500	1.150	0.400
45785	1.500	1.150	0.500
45786	1.500	1.150	0.600
45787	1.500	1.150	0.700
45788	1.500	1.150	0.800
45789	1.500	1.150	0.900
45790	1.500	1.200	0.000
45791	1.500	1.200	0.100
45792	1.500	1.200	0.200
45793	1.500	1.200	0.300
45794	1.500	1.200	0.400
45795	1.500	1.200	0.500
45796	1.500	1.200	0.600
45797	1.500	1.200	0.700
45798	1.500	1.200	0.800
45799	1.500	1.200	0.900
45800	1.500	1.250	0.000
45801	1.500	1.250	0.100
45802	1.500	1.250	0.200
45803	1.500	1.250	0.300
45804	1.500	1.250	0.400
45805	1.500	1.250	0.500
45806	1.500	1.250	0.600
45807	1.500	1.250	0.700
45808	1.500	1.250	0.800
45809	1.500	1.250	0.900
45810	1.500	1.300	0.000
45811	1.500	1.300	0.100
45812	1.500	1.300	0.200
45813	1.500	1.300	0.300
45814	1.500	1.300	0.400
45815	1.500	1.300	0.500
45816	1.500	1.300	0.600
45817	1.500	1.300	0.700
45818	1.500	1.300	0.800
45819	1.500	1.300	0.900
45820	1.500	1.350	0.000
45821	1.500	1.350	0.100
45822	1.500	1.350	0.200
45823	1.500	1.350	0.300
45824	1.500	1.350	0.400
45825	1.500	1.350	0.500
45826	1.500	1.350	0.600
45827	1.500	1.350	0.700
45828	1.500	1.350	0.800
45829	1.500	1.350	0.900
45830	1.500	1.400	0.000
45831	1.500	1.400	0.100
45832	1.500	1.400	0.200
45833	1.500	1.400	0.300
45834	1.500	1.400	0.400
45835	1.500	1.400	0.500
45836	1.500	1.400	0.600
45837	1.500	1.400	0.700
45838	1.500	1.400	0.800
45839	1.500	1.400	0.900
45840	1.500	1.450	0.000
45841	1.500	1.450	0.100
45842	1.500	1.450	0.200
45843	1.500	1.450	0.300
45844	1.500	1.450	0.400
45845	1.500	1.450	0.500
45846	1.500	1.450	0.600
45847	1.500	1.450	0.700
45848	1.500	1.450	0.800
45849	1.500	1.450	0.900
45850	1.500	1.500	0.000
45851	1.500	1.500	0.100
45852	1.500	1.500	0.200
45853	1.500	1.500	0.300
45854	1.500	1.500	0.400
45855	1.500	1.500	0.500
45856	1.500	1.500	0.600
45857	1.500	1.500	0.700
45858	1.500	1.500	0.800
45859	1.500	1.500	0.900
45860	1.500	1.550	0.000
45861	1.500	1.550	0.100
45862	1.500	1.550	0.200
45863	1.500	1.550	0.300
45864	1.500	1.550	0.400
45865	1.500	1.550	0.500
45866	1.500	1.550	0.600
45867	1.500	1.550	0.700
45868	1.500	1.550	0.800
45869	1.500	1.550	0.900
45870	1.500	1.600	0.000
45871	1.500	1.600	0.100
45872	1.500	1.600	0.200
45873	1.500	1.600	0.300
45874	1.500	1.600	0.400
45875	1.500	1.600	0.500
45876	1.500	1.600	0.600
45877	1.500	1.600	0.700
45878	1.500	1.600	0.800
45879	1.500	1.600	0.900
45880	1.500	1.650	0.000
45881	1.500	1.650	0.100
45882	1.500	1.650	0.200
45883	1.500	1.650	0.300
45884	1.500	1.650	0.400
45885	1.500	1.650	0.500
45886	1.500	1.650	0.600
45887	1.500	1.650	0.700
45888	1.500	1.650	0.800
45889	1.500	1.650	0.900
45890	1.500	1.700	0.000
45891	1.500	1.700	0.100
45892	1.500	1.700	0.200
45893	1.500	1.700	0.300
45894	1.500	1.700	0.400
45895	1.500	1.700	0.500
45896	1.500	1.700	0.600
45897	1.500	1.700	0.700
45898	1.500	1.700	0.800
45899	1.500	1.700	0.900
45900	1.550	1.150	0.000
45901	1.550	1.150	0.100
45902	1.550	1.150	0.200
45903	1.550	1.150	0.300
45904	1.550	1.150	0.400
45905	1.550	1.150	0.500
45906	1.550	1.150	0.600
45907	1.550	1.150	0.700
45908	1.550	1.150	0.800
45909	1.550	1.150	0.900
45910	1.550	1.250	0.000
45911	1.550	1.250	0.100
45912	1.550	1.250	0.200
45913	1.550	1.250	0.300
45914	1.550	1.250	0.400
45915	1.550	1.250	0.500
45916	1.550	1.250	0.600
45917	1.550	1.250	0.700
45918	1.550	1.250	0.800
45919	1.550	1.250	0.900
45920	1.550	1.350	0.000
45921	1.550	1.350	0.100
45922	1.550	1.350	0.200
45923	1.550	1.350	0.300
45924	1.550	1.350	0.400
45925	1.550	1.350	0.500
45926	1.550	1.350	0.600
45927	1.550	1.350	0.700
45928	1.550	1.350	0.800
45929	1.550	1.350	0.900
45930	1.550	1.450	0.000
45931	1.550	1.450	0.100
45932	1.550	1.450	0.200
45933	1.550	1.450	0.300
45934	1.550	1.450	0.400
45935	1.550	1.450	0.500
45936	1.550	1.450	0.600
45937	1.550	1.450	0.700
45938	1.550	1.450	0.800
45939	1.550	1.450	0.900
45940	1.550	1.550	0.000
45941	1.550	1.550	0.100
45942	1.550	1.550	0.200
45943	1.550	1.550	0.300
45944	1.550	1.550	0.400
45945	1.550	1.550	0.500
45946	1.550	1.550	0.600
45947	1.550	1.550	0.700
45948	1.550	1.550	0.800
45949	1.550	1.550	0.900
45950	1.550	1.650	0.000
45951	1.550	1.650	0.100
45952	1.550	1.650	0.200
45953	1.550	1.650	0.300
45954	1.550	1.650	0.400
45955	1.550	1.650	0.500
45956	1.550	1.650	0.600
45957	1.550	1.650	0.700
45958	1.550	1.650	0.800
45959	1.550	1.650	0.900
45960	1.600	1.150	0.000
45961	1.600	1.150	0.100
45962	1.600	1.150	0.200
45963	1.600	1.150	0.300
45964	1.600	1.150	0.400
45965	1.600	1.150	0.500
45966	1.600	1.150	0.600
45967	1.600	1.150	0.700
45968	1.600	1.150	0.800
45969	1.600	1.150	0.900
45970	1.600	1.200	0.000
45971	1.600	1.200	0.100
45972	1.600	1.200	0.200
45973	1.600	1.200	0.300
45974	1.600	1.200	0.400
45975	1.600	1.200	0.500
45976	1.600	1.200	0.600
45977	1.600	1.200	0.700
45978	1.600	1.200	0.800
45979	1.600	1.200	0.900
45980	1.600	1.250	0.000
45981	1.600	1.250	0.100
45982	1.600	1.250	0.200
45983	1.600	1.250	0.300
45984	1.600	1.250	0.400
45985	1.600	1.250	0.500
45986	1.600	1.250	0.600
45987	1.600	1.250	0.700
45988	1.600	1.250	0.800
45989	1.600	1.250	0.900
45990	1.600	1.300	0.000
45991	1.600	1.300	0.100
45992	1.600	1.300	0.200
45993	1.600	1.300	0.300
45994	1.600	1.300	0.400
45995	1.600	1.300	0.500
45996	1.600	1.300	0.600
45997	1.600	1.300	0.700
45998	1.600	1.300	0.800
45999	1.600	1.300	0.900
46000	1.600	1.350	0.000
46001	1.600	1.350	0.100
46002	1.600	1.350	0.200
46003	1.600	1.350	0.300
46004	1.600	1.350	0.400
46005	1.600	1.350	0.500
46006	1.600	1.350	0.600
46007	1.600	1.350	0.700
46008	1.600	1.350	0.800
46009	1.600	1.350	0.900
46010	1.600	1.400	0.000
46011	1.600	1.400	0.100
46012	1.600	1.400	0.200
46013	1.600	1.400	0.300
46014	1.600	1.400	0.400
46015	1.600	1.400	0.500
46016	1.600	1.400	0.600
46017	1.600	1.400	0.700
46018	1.600	1.400	0.800
46019	1.600	1.400	0.900
46020	1.600	1.450	0.000
46021	1.600	1.450	0.100
46022	1.600	1.450	0.200
46023	1.600	1.450	0.300
46024	1.600	1.450	0.400
46025	1.600	1.450	0.500
46026	1.600	1.450	0.600
46027	1.600	1.450	0.700
46028	1.600	1.450	0.800
46029	1.600	1.450	0.900
46030	1.600	1.500	0.000
46031	1.600	1.500	0.100
46032	1.600	1.500	0.200
46033	1.600	1.500	0.300
46034	1.600	1.500	0.400
46035	1.600	1.500	0.500
46036	1.600	1.500	0.600
46037	1.600	1.500	0.700
46038	1.600	1.500	0.800
46039	1.600	1.500	0.900
46040	1.600	1.550	0.000
46041	1.600	1.550	0.100
46042	1.600	1.550	0.200
46043	1.600	1.550	0.300
46044	1.600	1.550	0.400
46045	1.600	1.550	0.500
46046	1.600	1.550	0.600
46047	1.600	1.550	0.700
46048	1.600	1.550	0.800
46049	1.600	1.550	0.900
46050	1.600	1.600	0.000
46051	1.600	1.600	0.100
46052	1.600	1.600	0.200
46053	1.600	1.600	0.300
46054	1.600	1.600	0.400
46055	1.600	1.600	0.500
46056	1.600	1.600	0.600
46057	1.600	1.600	0.700
46058	1.600	1.600	0.800
46059	1.600	1.600	0.900
46060	1.600	1.650	0.000
46061	1.600	1.650	0.100
46062	1.600	1.650	0.200
46063	1.600	1.650	0.300
46064	1.600	1.650	0.400
46065	1.600	1.650	0.500
46066	1.600	1.650	0.600
46067	1.600	1.650	0.700
46068	1.600	1.650	0.800
46069	1.600	1.650	0.900
46070	1.600	1.700	0.000
46071	1.600	1.700	0.100
46072	1.600	1.700	0.200
46073	1.600	1.700	0.300
46074	1.600	1.700	0.400
46075	1.600	1.700	0.500
46076	1.600	1.700	0.600
46077	1.600	1.700	0.700
46078	1.600	1.700	0.800
46079	1.600	1.700	0.900
46080	1.650	1.150	0.000
46081	1.650	1.150	0.100
46082	1.650	1.150	0.200
46083	1.650	1.150	0.300
46084	1.650	1.150	0.400
46085	1.650	1.150	0.500
46086	1.650	1.150	0.600
46087	1.650	1.150	0.700
46088	1.650	1.150	0.800
46089	1.650	1.150	0.900
46090	1.650	1.250	0.000
46091	1.650	1.250	0.100
46092	1.650	1.250	0.200
46093	1.650	1.250	0.300
46094	1.650	1.250	0.400
46095	1.650	1.250	0.500
46096	1.650	1.250	0.600
46097	1.650	1.250	0.700
46098	1.650	1.250	0.800
46099	1.650	1.250	0.900
46100	1.650	1.350	0.000
46101	1.650	1.350	0.100
46102	1.650	1.350	0.200
46103	1.650	1.350	0.300
46104	1.650	1.350	0.400
46105	1.650	1.350	0.500
46106	1.650	1.350	0.600
46107	1.650	1.350	0.700
46108	1.650	1.350	0.800
46109	1.650	1.350	0.900
46110	1.650	1.450	0.000
46111	1.650	1.450	0.100
46112	1.650	1.450	0.200
46113	1.650	1.450	0.300
46114	1.650	1.450	0.400
46115	1.650	1.450	0.500
46116	1.650	1.450	0.600
46117	1.650	1.450	0.700
46118	1.650	1.450	0.800
46119	1.650	1.450	0.900
46120	1.650	1.550	0.000
46121	1.650	1.550	0.100
46122	1.650	1.550	0.200
46123	1.650	1.550	0.300
46124	1.650	1.550	0.400
46125	1.650	1.550	0.500
46126	1.650	1.550	0.600
46127	1.650	1.550	0.700
46128	1.650	1.550	0.800
46129	1.650	1.550	0.900
46130	1.650	1.650	0.000
46131	1.650	1.650	0.100
46132	1.650	1.650	0.200
46133	1.650	1.650	0.300
46134	1.650	1.650	0.400
46135	1.650	1.650	0.500
46136	1.650	1.650	0.600
46137	1.650	1.650	0.700
46138	1.650	1.650	0.800
46139	1.650	1.650	0.900
46140	0.700	0.550	0.000
46141	0.700	0.550	0.100
46142	0.700	0.550	0.200
46143	0.700	0.550	0.300
46144	0.700	0.550	0.400
46145	0.700	0.550	0.500
46146	0.700	0.550	0.600
46147	0.700	0.550	0.700
46148	0.700	0.550	0.800
46149	0.700	0.550	0.900
46150	0.700	0.600	0.000
46151	0.700	0.600	0.100
46152	0.700	0.600	0.200
46153	0.700	0.600	0.300
46154	0.700	0.600	0.400
46155	0.700	0.600	0.500
46156	0.700	0.600	0.600
46157	0.700	0.600	0.700
46158	0.700	0.600	0.800
46159	0.700	0.600	0.900
46160	0.700	0.800	0.000
46161	0.700	0.800	0.100
46162	0.700	0.800	0.200
46163	0.700	0.800	0.300
46164	0.700	0.800	0.400
46165	0.700	0.800	0.500
46166	0.700	0.800	0.600
46167	0.700	0.800	0.700
46168	0.700	0.800	0.800
46169	0.700	0.800	0.900
46170	0.700	0.850	0.000
46171	0.700	0.850	0.100
46172	0.700	0.850	0.200
46173	0.700	0.850	0.300
46174	0.700	0.850	0.400
46175	0.700	0.850	0.500
46176	0.700	0.850	0.600
46177	0.700	0.850	0.700
46178	0.700	0.850	0.800
46179	0.700	0.850	0.900
46180	0.700	0.900	0.000
46181	0.700	0.900	0.100
46182	0.700	0.900	0.200
46183	0.700	0.900	0.300
46184	0.700	0.900	0.400
46185	0.700	0.900	0.500
46186	0.700	0.900	0.600
46187	0.700	0.900	0.700
46188	0.700	0.900	0.800
46189	0.700	0.900	0.900
46190	0.700	0.950	0.000
46191	0.700	0.950	0.100
46192	0.700	0.950	0.200
46193	0.700	0.950	0.300
46194	0.700	0.950	0.400
46195	0.700	0.950	0.500
46196	0.700	0.950	0.600
46197	0.700	0.950	0.700
46198	0.700	0.950	0.800
46199	0.700	0.950	0.900
46200	0.700	1.000	0.000
46201	0.700	1.000	0.100
46202	0.700	1.000	0.200
46203	0.700	1.000	0.300
46204	0.700	1.000	0.400
46205	0.700	1.000	0.500
46206	0.700	1.000	0.600
46207	0.700	1.000	0.700
46208	0.700	1.000	0.800
46209	0.700	1.000	0.900
46210	0.700	1.050	0.000
46211	0.700	1.050	0.100
46212	0.700	1.050	0.200
46213	0.700	1.050	0.300
46214	0.700	1.050	0.400
46215	0.700	1.050	0.500
46216	0.700	1.050	0.600
46217	0.700	1.050	0.700
46218	0.700	1.050	0.800
46219	0.700	1.050	0.900
46220	0.700	1.100	0.000
46221	0.700	1.100	0.100
46222	0.700	1.100	0.200
46223	0.700	1.100	0.300
46224	0.700	1.100	0.400
