,ID,k,g,s,macro_m
10767,48473.0,1.6,0.25,0.3,3.3613445378151248
10768,48474.0,1.6,0.25,0.4,3.3613445378151248
10769,48475.0,1.6,0.25,0.5,3.3613445378151248
10770,48476.0,1.6,0.25,0.6,3.3613445378151248
10771,48477.0,1.6,0.25,0.7,3.3613445378151248
10772,48478.0,1.6,0.25,0.8,3.3613445378151248
10773,48479.0,1.6,0.25,0.9,3.3613445378151248
10774,48480.0,1.6,0.3,0.0,3.703703703703702
10775,48481.0,1.6,0.3,0.1,3.703703703703702
10776,48482.0,1.6,0.3,0.2,3.703703703703702
10777,48483.0,1.6,0.3,0.3,3.703703703703702
10778,48484.0,1.6,0.3,0.4,3.703703703703702
10779,48485.0,1.6,0.3,0.5,3.703703703703702
10780,48486.0,1.6,0.3,0.6,3.703703703703702
10781,48487.0,1.6,0.3,0.7,3.703703703703702
10782,48488.0,1.6,0.3,0.8,3.703703703703702
10783,48489.0,1.6,0.3,0.9,3.703703703703702
10784,48490.0,1.6,0.35,0.0,4.210526315789472
10785,48491.0,1.6,0.35,0.1,4.210526315789472
10786,48492.0,1.6,0.35,0.2,4.210526315789472
10787,48493.0,1.6,0.35,0.3,4.210526315789472
10788,48494.0,1.6,0.35,0.4,4.210526315789472
10789,48495.0,1.6,0.35,0.5,4.210526315789472
10790,48496.0,1.6,0.35,0.6,4.210526315789472
10791,48497.0,1.6,0.35,0.7,4.210526315789472
10792,48498.0,1.6,0.35,0.8,4.210526315789472
10793,48499.0,1.6,0.35,0.9,4.210526315789472
10794,48500.0,1.6,0.4,0.0,4.999999999999998
10795,48501.0,1.6,0.4,0.1,4.999999999999998
10796,48502.0,1.6,0.4,0.2,4.999999999999998
10797,48503.0,1.6,0.4,0.3,4.999999999999998
10798,48504.0,1.6,0.4,0.4,4.999999999999998
10799,48505.0,1.6,0.4,0.5,4.999999999999998
10800,48506.0,1.6,0.4,0.6,4.999999999999998
10801,48507.0,1.6,0.4,0.7,4.999999999999998
10802,48508.0,1.6,0.4,0.8,4.999999999999998
10803,48509.0,1.6,0.4,0.9,4.999999999999998
10804,48510.0,1.6,0.45,0.0,6.349206349206346
10805,48511.0,1.6,0.45,0.1,6.349206349206346
10806,48512.0,1.6,0.45,0.2,6.349206349206346
10807,48513.0,1.6,0.45,0.3,6.349206349206346
10808,48514.0,1.6,0.45,0.4,6.349206349206346
10809,48515.0,1.6,0.45,0.5,6.349206349206346
10810,48516.0,1.6,0.45,0.6,6.349206349206346
10811,48517.0,1.6,0.45,0.7,6.349206349206346
10812,48518.0,1.6,0.45,0.8,6.349206349206346
10813,48519.0,1.6,0.45,0.9,6.349206349206346
10814,48520.0,1.6,0.5,0.0,9.090909090909083
10815,48521.0,1.6,0.5,0.1,9.090909090909083
10816,48522.0,1.6,0.5,0.2,9.090909090909083
10817,48523.0,1.6,0.5,0.3,9.090909090909083
10818,48524.0,1.6,0.5,0.4,9.090909090909083
10819,48525.0,1.6,0.5,0.5,9.090909090909083
10820,48526.0,1.6,0.5,0.6,9.090909090909083
10821,48527.0,1.6,0.5,0.7,9.090909090909083
10822,48528.0,1.6,0.5,0.8,9.090909090909083
10823,48529.0,1.6,0.5,0.9,9.090909090909083
10824,48530.0,1.65,0.05,0.0,2.380952380952382
10825,48531.0,1.65,0.05,0.1,2.380952380952382
10826,48532.0,1.65,0.05,0.2,2.380952380952382
10827,48533.0,1.65,0.05,0.3,2.380952380952382
10828,48534.0,1.65,0.05,0.4,2.380952380952382
10829,48535.0,1.65,0.05,0.5,2.380952380952382
10830,48536.0,1.65,0.05,0.6,2.380952380952382
10831,48537.0,1.65,0.05,0.7,2.380952380952382
10832,48538.0,1.65,0.05,0.8,2.380952380952382
10833,48539.0,1.65,0.05,0.9,2.380952380952382
10834,48540.0,1.65,0.15,0.0,2.500000000000001
10835,48541.0,1.65,0.15,0.1,2.500000000000001
10836,48542.0,1.65,0.15,0.2,2.500000000000001
10837,48543.0,1.65,0.15,0.3,2.500000000000001
10838,48544.0,1.65,0.15,0.4,2.500000000000001
10839,48545.0,1.65,0.15,0.5,2.500000000000001
10840,48546.0,1.65,0.15,0.6,2.500000000000001
10841,48547.0,1.65,0.15,0.7,2.500000000000001
10842,48548.0,1.65,0.15,0.8,2.500000000000001
10843,48549.0,1.65,0.15,0.9,2.500000000000001
10844,48550.0,1.65,0.25,0.0,2.7777777777777786
10845,48551.0,1.65,0.25,0.1,2.7777777777777786
10846,48552.0,1.65,0.25,0.2,2.7777777777777786
10847,48553.0,1.65,0.25,0.3,2.7777777777777786
10848,48554.0,1.65,0.25,0.4,2.7777777777777786
10849,48555.0,1.65,0.25,0.5,2.7777777777777786
10850,48556.0,1.65,0.25,0.6,2.7777777777777786
10851,48557.0,1.65,0.25,0.7,2.7777777777777786
10852,48558.0,1.65,0.25,0.8,2.7777777777777786
10853,48559.0,1.65,0.25,0.9,2.7777777777777786
10854,48560.0,1.65,0.35,0.0,3.333333333333335
10855,48561.0,1.65,0.35,0.1,3.333333333333335
10856,48562.0,1.65,0.35,0.2,3.333333333333335
10857,48563.0,1.65,0.35,0.3,3.333333333333335
10858,48564.0,1.65,0.35,0.4,3.333333333333335
10859,48565.0,1.65,0.35,0.5,3.333333333333335
10860,48566.0,1.65,0.35,0.6,3.333333333333335
10861,48567.0,1.65,0.35,0.7,3.333333333333335
10862,48568.0,1.65,0.35,0.8,3.333333333333335
10863,48569.0,1.65,0.35,0.9,3.333333333333335
10864,48570.0,1.65,0.45,0.0,4.5454545454545485
10865,48571.0,1.65,0.45,0.1,4.5454545454545485
10866,48572.0,1.65,0.45,0.2,4.5454545454545485
10867,48573.0,1.65,0.45,0.3,4.5454545454545485
10868,48574.0,1.65,0.45,0.4,4.5454545454545485
10869,48575.0,1.65,0.45,0.5,4.5454545454545485
10870,48576.0,1.65,0.45,0.6,4.5454545454545485
10871,48577.0,1.65,0.45,0.7,4.5454545454545485
10872,48578.0,1.65,0.45,0.8,4.5454545454545485
10873,48579.0,1.65,0.45,0.9,4.5454545454545485
10874,48750.0,0.7,0.25,0.0,36.36363636363633
10875,48751.0,0.7,0.25,0.1,36.36363636363633
10876,48752.0,0.7,0.25,0.2,36.36363636363633
10877,48753.0,0.7,0.25,0.3,36.36363636363633
10878,48754.0,0.7,0.25,0.4,36.36363636363633
10879,48755.0,0.7,0.25,0.5,36.36363636363633
10880,48756.0,0.7,0.25,0.6,36.36363636363633
10881,48757.0,0.7,0.25,0.7,36.36363636363633
10882,48758.0,0.7,0.25,0.8,36.36363636363633
10883,48759.0,0.7,0.25,0.9,36.36363636363633
10884,48760.0,0.7,0.35,0.0,-30.76923076923081
10885,48761.0,0.7,0.35,0.1,-30.76923076923081
10886,48762.0,0.7,0.35,0.2,-30.76923076923081
10887,48763.0,0.7,0.35,0.3,-30.76923076923081
10888,48764.0,0.7,0.35,0.4,-30.76923076923081
10889,48765.0,0.7,0.35,0.5,-30.76923076923081
10890,48766.0,0.7,0.35,0.6,-30.76923076923081
10891,48767.0,0.7,0.35,0.7,-30.76923076923081
10892,48768.0,0.7,0.35,0.8,-30.76923076923081
10893,48769.0,0.7,0.35,0.9,-30.76923076923081
10894,48770.0,0.7,0.4,0.0,-14.285714285714285
10895,48771.0,0.7,0.4,0.1,-14.285714285714285
10896,48772.0,0.7,0.4,0.2,-14.285714285714285
10897,48773.0,0.7,0.4,0.3,-14.285714285714285
10898,48774.0,0.7,0.4,0.4,-14.285714285714285
10899,48775.0,0.7,0.4,0.5,-14.285714285714285
10900,48776.0,0.7,0.4,0.6,-14.285714285714285
10901,48777.0,0.7,0.4,0.7,-14.285714285714285
10902,48778.0,0.7,0.4,0.8,-14.285714285714285
10903,48779.0,0.7,0.4,0.9,-14.285714285714285
10904,48780.0,0.7,0.45,0.0,-8.88888888888889
10905,48781.0,0.7,0.45,0.1,-8.88888888888889
10906,48782.0,0.7,0.45,0.2,-8.88888888888889
10907,48783.0,0.7,0.45,0.3,-8.88888888888889
10908,48784.0,0.7,0.45,0.4,-8.88888888888889
10909,48785.0,0.7,0.45,0.5,-8.88888888888889
10910,48786.0,0.7,0.45,0.6,-8.88888888888889
10911,48787.0,0.7,0.45,0.7,-8.88888888888889
10912,48788.0,0.7,0.45,0.8,-8.88888888888889
10913,48789.0,0.7,0.45,0.9,-8.88888888888889
10914,48790.0,0.7,0.5,0.0,-6.250000000000001
10915,48791.0,0.7,0.5,0.1,-6.250000000000001
10916,48792.0,0.7,0.5,0.2,-6.250000000000001
10917,48793.0,0.7,0.5,0.3,-6.250000000000001
10918,48794.0,0.7,0.5,0.4,-6.250000000000001
10919,48795.0,0.7,0.5,0.5,-6.250000000000001
10920,48796.0,0.7,0.5,0.6,-6.250000000000001
10921,48797.0,0.7,0.5,0.7,-6.250000000000001
10922,48798.0,0.7,0.5,0.8,-6.250000000000001
10923,48799.0,0.7,0.5,0.9,-6.250000000000001
10924,48800.0,0.75,0.35,0.0,-16.66666666666667
10925,48801.0,0.75,0.35,0.1,-16.66666666666667
10926,48802.0,0.75,0.35,0.2,-16.66666666666667
10927,48803.0,0.75,0.35,0.3,-16.66666666666667
10928,48804.0,0.75,0.35,0.4,-16.66666666666667
10929,48805.0,0.75,0.35,0.5,-16.66666666666667
10930,48806.0,0.75,0.35,0.6,-16.66666666666667
10931,48807.0,0.75,0.35,0.7,-16.66666666666667
10932,48808.0,0.75,0.35,0.8,-16.66666666666667
10933,48809.0,0.75,0.35,0.9,-16.66666666666667
10934,48810.0,0.75,0.45,0.0,-7.142857142857142
10935,48811.0,0.75,0.45,0.1,-7.142857142857142
10936,48812.0,0.75,0.45,0.2,-7.142857142857142
10937,48813.0,0.75,0.45,0.3,-7.142857142857142
10938,48814.0,0.75,0.45,0.4,-7.142857142857142
10939,48815.0,0.75,0.45,0.5,-7.142857142857142
10940,48816.0,0.75,0.45,0.6,-7.142857142857142
10941,48817.0,0.75,0.45,0.7,-7.142857142857142
10942,48818.0,0.75,0.45,0.8,-7.142857142857142
10943,48819.0,0.75,0.45,0.9,-7.142857142857142
10944,48820.0,0.8,0.25,0.0,-44.44444444444441
10945,48821.0,0.8,0.25,0.1,-44.44444444444441
10946,48822.0,0.8,0.25,0.2,-44.44444444444441
10947,48823.0,0.8,0.25,0.3,-44.44444444444441
10948,48824.0,0.8,0.25,0.4,-44.44444444444441
10949,48825.0,0.8,0.25,0.5,-44.44444444444441
10950,48826.0,0.8,0.25,0.6,-44.44444444444441
10951,48827.0,0.8,0.25,0.7,-44.44444444444441
10952,48828.0,0.8,0.25,0.8,-44.44444444444441
10953,48829.0,0.8,0.25,0.9,-44.44444444444441
10954,48830.0,0.8,0.35,0.0,-12.121212121212121
10955,48831.0,0.8,0.35,0.1,-12.121212121212121
10956,48832.0,0.8,0.35,0.2,-12.121212121212121
10957,48833.0,0.8,0.35,0.3,-12.121212121212121
10958,48834.0,0.8,0.35,0.4,-12.121212121212121
10959,48835.0,0.8,0.35,0.5,-12.121212121212121
10960,48836.0,0.8,0.35,0.6,-12.121212121212121
10961,48837.0,0.8,0.35,0.7,-12.121212121212121
10962,48838.0,0.8,0.35,0.8,-12.121212121212121
10963,48839.0,0.8,0.35,0.9,-12.121212121212121
10964,48840.0,0.8,0.4,0.0,-8.33333333333333
10965,48841.0,0.8,0.4,0.1,-8.33333333333333
10966,48842.0,0.8,0.4,0.2,-8.33333333333333
10967,48843.0,0.8,0.4,0.3,-8.33333333333333
10968,48844.0,0.8,0.4,0.4,-8.33333333333333
10969,48845.0,0.8,0.4,0.5,-8.33333333333333
10970,48846.0,0.8,0.4,0.6,-8.33333333333333
10971,48847.0,0.8,0.4,0.7,-8.33333333333333
10972,48848.0,0.8,0.4,0.8,-8.33333333333333
10973,48849.0,0.8,0.4,0.9,-8.33333333333333
10974,48850.0,0.8,0.45,0.0,-6.153846153846152
10975,48851.0,0.8,0.45,0.1,-6.153846153846152
10976,48852.0,0.8,0.45,0.2,-6.153846153846152
10977,48853.0,0.8,0.45,0.3,-6.153846153846152
10978,48854.0,0.8,0.45,0.4,-6.153846153846152
10979,48855.0,0.8,0.45,0.5,-6.153846153846152
10980,48856.0,0.8,0.45,0.6,-6.153846153846152
10981,48857.0,0.8,0.45,0.7,-6.153846153846152
10982,48858.0,0.8,0.45,0.8,-6.153846153846152
10983,48859.0,0.8,0.45,0.9,-6.153846153846152
10984,48860.0,0.8,0.5,0.0,-4.761904761904762
10985,48861.0,0.8,0.5,0.1,-4.761904761904762
10986,48862.0,0.8,0.5,0.2,-4.761904761904762
10987,48863.0,0.8,0.5,0.3,-4.761904761904762
10988,48864.0,0.8,0.5,0.4,-4.761904761904762
10989,48865.0,0.8,0.5,0.5,-4.761904761904762
10990,48866.0,0.8,0.5,0.6,-4.761904761904762
10991,48867.0,0.8,0.5,0.7,-4.761904761904762
10992,48868.0,0.8,0.5,0.8,-4.761904761904762
10993,48869.0,0.8,0.5,0.9,-4.761904761904762
10994,48870.0,0.85,0.35,0.0,-10.000000000000002
10995,48871.0,0.85,0.35,0.1,-10.000000000000002
10996,48872.0,0.85,0.35,0.2,-10.000000000000002
10997,48873.0,0.85,0.35,0.3,-10.000000000000002
10998,48874.0,0.85,0.35,0.4,-10.000000000000002
10999,48875.0,0.85,0.35,0.5,-10.000000000000002
11000,48876.0,0.85,0.35,0.6,-10.000000000000002
11001,48877.0,0.85,0.35,0.7,-10.000000000000002
11002,48878.0,0.85,0.35,0.8,-10.000000000000002
11003,48879.0,0.85,0.35,0.9,-10.000000000000002
11004,48880.0,0.85,0.45,0.0,-5.555555555555555
11005,48881.0,0.85,0.45,0.1,-5.555555555555555
11006,48882.0,0.85,0.45,0.2,-5.555555555555555
11007,48883.0,0.85,0.45,0.3,-5.555555555555555
11008,48884.0,0.85,0.45,0.4,-5.555555555555555
11009,48885.0,0.85,0.45,0.5,-5.555555555555555
11010,48886.0,0.85,0.45,0.6,-5.555555555555555
11011,48887.0,0.85,0.45,0.7,-5.555555555555555
11012,48888.0,0.85,0.45,0.8,-5.555555555555555
11013,48889.0,0.85,0.45,0.9,-5.555555555555555
11014,48890.0,0.9,0.2,0.0,-33.33333333333332
11015,48891.0,0.9,0.2,0.1,-33.33333333333332
11016,48892.0,0.9,0.2,0.2,-33.33333333333332
11017,48893.0,0.9,0.2,0.3,-33.33333333333332
11018,48894.0,0.9,0.2,0.4,-33.33333333333332
11019,48895.0,0.9,0.2,0.5,-33.33333333333332
11020,48896.0,0.9,0.2,0.6,-33.33333333333332
11021,48897.0,0.9,0.2,0.7,-33.33333333333332
11022,48898.0,0.9,0.2,0.8,-33.33333333333332
11023,48899.0,0.9,0.2,0.9,-33.33333333333332
11024,48900.0,0.9,0.25,0.0,-19.047619047619047
11025,48901.0,0.9,0.25,0.1,-19.047619047619047
11026,48902.0,0.9,0.25,0.2,-19.047619047619047
11027,48903.0,0.9,0.25,0.3,-19.047619047619047
11028,48904.0,0.9,0.25,0.4,-19.047619047619047
11029,48905.0,0.9,0.25,0.5,-19.047619047619047
11030,48906.0,0.9,0.25,0.6,-19.047619047619047
11031,48907.0,0.9,0.25,0.7,-19.047619047619047
11032,48908.0,0.9,0.25,0.8,-19.047619047619047
11033,48909.0,0.9,0.25,0.9,-19.047619047619047
11034,48910.0,0.9,0.3,0.0,-12.5
11035,48911.0,0.9,0.3,0.1,-12.5
11036,48912.0,0.9,0.3,0.2,-12.5
11037,48913.0,0.9,0.3,0.3,-12.5
11038,48914.0,0.9,0.3,0.4,-12.5
11039,48915.0,0.9,0.3,0.5,-12.5
11040,48916.0,0.9,0.3,0.6,-12.5
11041,48917.0,0.9,0.3,0.7,-12.5
11042,48918.0,0.9,0.3,0.8,-12.5
11043,48919.0,0.9,0.3,0.9,-12.5
11044,48920.0,0.9,0.35,0.0,-8.88888888888889
11045,48921.0,0.9,0.35,0.1,-8.88888888888889
11046,48922.0,0.9,0.35,0.2,-8.88888888888889
11047,48923.0,0.9,0.35,0.3,-8.88888888888889
11048,48924.0,0.9,0.35,0.4,-8.88888888888889
11049,48925.0,0.9,0.35,0.5,-8.88888888888889
11050,48926.0,0.9,0.35,0.6,-8.88888888888889
11051,48927.0,0.9,0.35,0.7,-8.88888888888889
11052,48928.0,0.9,0.35,0.8,-8.88888888888889
11053,48929.0,0.9,0.35,0.9,-8.88888888888889
11054,48930.0,0.9,0.4,0.0,-6.666666666666666
11055,48931.0,0.9,0.4,0.1,-6.666666666666666
11056,48932.0,0.9,0.4,0.2,-6.666666666666666
11057,48933.0,0.9,0.4,0.3,-6.666666666666666
11058,48934.0,0.9,0.4,0.4,-6.666666666666666
11059,48935.0,0.9,0.4,0.5,-6.666666666666666
11060,48936.0,0.9,0.4,0.6,-6.666666666666666
11061,48937.0,0.9,0.4,0.7,-6.666666666666666
11062,48938.0,0.9,0.4,0.8,-6.666666666666666
11063,48939.0,0.9,0.4,0.9,-6.666666666666666
11064,48940.0,0.9,0.45,0.0,-5.194805194805195
11065,48941.0,0.9,0.45,0.1,-5.194805194805195
11066,48942.0,0.9,0.45,0.2,-5.194805194805195
11067,48943.0,0.9,0.45,0.3,-5.194805194805195
11068,48944.0,0.9,0.45,0.4,-5.194805194805195
11069,48945.0,0.9,0.45,0.5,-5.194805194805195
11070,48946.0,0.9,0.45,0.6,-5.194805194805195
11071,48947.0,0.9,0.45,0.7,-5.194805194805195
11072,48948.0,0.9,0.45,0.8,-5.194805194805195
11073,48949.0,0.9,0.45,0.9,-5.194805194805195
11074,48950.0,0.9,0.5,0.0,-4.166666666666667
11075,48951.0,0.9,0.5,0.1,-4.166666666666667
11076,48952.0,0.9,0.5,0.2,-4.166666666666667
11077,48953.0,0.9,0.5,0.3,-4.166666666666667
11078,48954.0,0.9,0.5,0.4,-4.166666666666667
11079,48955.0,0.9,0.5,0.5,-4.166666666666667
11080,48956.0,0.9,0.5,0.6,-4.166666666666667
11081,48957.0,0.9,0.5,0.7,-4.166666666666667
11082,48958.0,0.9,0.5,0.8,-4.166666666666667
11083,48959.0,0.9,0.5,0.9,-4.166666666666667
11084,48960.0,0.95,0.25,0.0,-16.666666666666668
11085,48961.0,0.95,0.25,0.1,-16.666666666666668
11086,48962.0,0.95,0.25,0.2,-16.666666666666668
11087,48963.0,0.95,0.25,0.3,-16.666666666666668
11088,48964.0,0.95,0.25,0.4,-16.666666666666668
11089,48965.0,0.95,0.25,0.5,-16.666666666666668
11090,48966.0,0.95,0.25,0.6,-16.666666666666668
11091,48967.0,0.95,0.25,0.7,-16.666666666666668
11092,48968.0,0.95,0.25,0.8,-16.666666666666668
11093,48969.0,0.95,0.25,0.9,-16.666666666666668
11094,48970.0,0.95,0.35,0.0,-8.333333333333334
11095,48971.0,0.95,0.35,0.1,-8.333333333333334
11096,48972.0,0.95,0.35,0.2,-8.333333333333334
11097,48973.0,0.95,0.35,0.3,-8.333333333333334
11098,48974.0,0.95,0.35,0.4,-8.333333333333334
11099,48975.0,0.95,0.35,0.5,-8.333333333333334
11100,48976.0,0.95,0.35,0.6,-8.333333333333334
11101,48977.0,0.95,0.35,0.7,-8.333333333333334
11102,48978.0,0.95,0.35,0.8,-8.333333333333334
11103,48979.0,0.95,0.35,0.9,-8.333333333333334
11104,48980.0,1.0,0.2,0.0,-24.999999999999996
11105,48981.0,1.0,0.2,0.1,-24.999999999999996
11106,48982.0,1.0,0.2,0.2,-24.999999999999996
11107,48983.0,1.0,0.2,0.3,-24.999999999999996
11108,48984.0,1.0,0.2,0.4,-24.999999999999996
11109,48985.0,1.0,0.2,0.5,-24.999999999999996
11110,48986.0,1.0,0.2,0.6,-24.999999999999996
11111,48987.0,1.0,0.2,0.7,-24.999999999999996
11112,48988.0,1.0,0.2,0.8,-24.999999999999996
11113,48989.0,1.0,0.2,0.9,-24.999999999999996
11114,48990.0,1.0,0.25,0.0,-16.0
11115,48991.0,1.0,0.25,0.1,-16.0
11116,48992.0,1.0,0.25,0.2,-16.0
11117,48993.0,1.0,0.25,0.3,-16.0
11118,48994.0,1.0,0.25,0.4,-16.0
11119,48995.0,1.0,0.25,0.5,-16.0
11120,48996.0,1.0,0.25,0.6,-16.0
11121,48997.0,1.0,0.25,0.7,-16.0
11122,48998.0,1.0,0.25,0.8,-16.0
11123,48999.0,1.0,0.25,0.9,-16.0
11124,49000.0,1.0,0.35,0.0,-8.163265306122451
11125,49001.0,1.0,0.35,0.1,-8.163265306122451
11126,49002.0,1.0,0.35,0.2,-8.163265306122451
11127,49003.0,1.0,0.35,0.3,-8.163265306122451
11128,49004.0,1.0,0.35,0.4,-8.163265306122451
11129,49005.0,1.0,0.35,0.5,-8.163265306122451
11130,49006.0,1.0,0.35,0.6,-8.163265306122451
11131,49007.0,1.0,0.35,0.7,-8.163265306122451
11132,49008.0,1.0,0.35,0.8,-8.163265306122451
11133,49009.0,1.0,0.35,0.9,-8.163265306122451
11134,49010.0,1.0,0.4,0.0,-6.249999999999999
11135,49011.0,1.0,0.4,0.1,-6.249999999999999
11136,49012.0,1.0,0.4,0.2,-6.249999999999999
11137,49013.0,1.0,0.4,0.3,-6.249999999999999
11138,49014.0,1.0,0.4,0.4,-6.249999999999999
11139,49015.0,1.0,0.4,0.5,-6.249999999999999
11140,49016.0,1.0,0.4,0.6,-6.249999999999999
11141,49017.0,1.0,0.4,0.7,-6.249999999999999
11142,49018.0,1.0,0.4,0.8,-6.249999999999999
11143,49019.0,1.0,0.4,0.9,-6.249999999999999
11144,49020.0,1.0,0.45,0.0,-4.938271604938271
11145,49021.0,1.0,0.45,0.1,-4.938271604938271
11146,49022.0,1.0,0.45,0.2,-4.938271604938271
11147,49023.0,1.0,0.45,0.3,-4.938271604938271
11148,49024.0,1.0,0.45,0.4,-4.938271604938271
11149,49025.0,1.0,0.45,0.5,-4.938271604938271
11150,49026.0,1.0,0.45,0.6,-4.938271604938271
11151,49027.0,1.0,0.45,0.7,-4.938271604938271
11152,49028.0,1.0,0.45,0.8,-4.938271604938271
11153,49029.0,1.0,0.45,0.9,-4.938271604938271
11154,49030.0,1.0,0.5,0.0,-4.0
11155,49031.0,1.0,0.5,0.1,-4.0
11156,49032.0,1.0,0.5,0.2,-4.0
11157,49033.0,1.0,0.5,0.3,-4.0
11158,49034.0,1.0,0.5,0.4,-4.0
11159,49035.0,1.0,0.5,0.5,-4.0
11160,49036.0,1.0,0.5,0.6,-4.0
11161,49037.0,1.0,0.5,0.7,-4.0
11162,49038.0,1.0,0.5,0.8,-4.0
11163,49039.0,1.0,0.5,0.9,-4.0
11164,49040.0,1.05,0.25,0.0,-16.666666666666668
11165,49041.0,1.05,0.25,0.1,-16.666666666666668
11166,49042.0,1.05,0.25,0.2,-16.666666666666668
11167,49043.0,1.05,0.25,0.3,-16.666666666666668
11168,49044.0,1.05,0.25,0.4,-16.666666666666668
11169,49045.0,1.05,0.25,0.5,-16.666666666666668
11170,49046.0,1.05,0.25,0.6,-16.666666666666668
11171,49047.0,1.05,0.25,0.7,-16.666666666666668
11172,49048.0,1.05,0.25,0.8,-16.666666666666668
11173,49049.0,1.05,0.25,0.9,-16.666666666666668
11174,49050.0,1.05,0.35,0.0,-8.333333333333334
11175,49051.0,1.05,0.35,0.1,-8.333333333333334
11176,49052.0,1.05,0.35,0.2,-8.333333333333334
11177,49053.0,1.05,0.35,0.3,-8.333333333333334
11178,49054.0,1.05,0.35,0.4,-8.333333333333334
11179,49055.0,1.05,0.35,0.5,-8.333333333333334
11180,49056.0,1.05,0.35,0.6,-8.333333333333334
11181,49057.0,1.05,0.35,0.7,-8.333333333333334
11182,49058.0,1.05,0.35,0.8,-8.333333333333334
11183,49059.0,1.05,0.35,0.9,-8.333333333333334
11184,49060.0,1.05,0.45,0.0,-5.0
11185,49061.0,1.05,0.45,0.1,-5.0
11186,49062.0,1.05,0.45,0.2,-5.0
11187,49063.0,1.05,0.45,0.3,-5.0
11188,49064.0,1.05,0.45,0.4,-5.0
11189,49065.0,1.05,0.45,0.5,-5.0
11190,49066.0,1.05,0.45,0.6,-5.0
11191,49067.0,1.05,0.45,0.7,-5.0
11192,49068.0,1.05,0.45,0.8,-5.0
11193,49069.0,1.05,0.45,0.9,-5.0
11194,49070.0,1.1,0.2,0.0,-33.33333333333334
11195,49071.0,1.1,0.2,0.1,-33.33333333333334
11196,49072.0,1.1,0.2,0.2,-33.33333333333334
11197,49073.0,1.1,0.2,0.3,-33.33333333333334
11198,49074.0,1.1,0.2,0.4,-33.33333333333334
11199,49075.0,1.1,0.2,0.5,-33.33333333333334
11200,49076.0,1.1,0.2,0.6,-33.33333333333334
11201,49077.0,1.1,0.2,0.7,-33.33333333333334
11202,49078.0,1.1,0.2,0.8,-33.33333333333334
11203,49079.0,1.1,0.2,0.9,-33.33333333333334
11204,49080.0,1.1,0.25,0.0,-19.047619047619055
11205,49081.0,1.1,0.25,0.1,-19.047619047619055
11206,49082.0,1.1,0.25,0.2,-19.047619047619055
11207,49083.0,1.1,0.25,0.3,-19.047619047619055
11208,49084.0,1.1,0.25,0.4,-19.047619047619055
11209,49085.0,1.1,0.25,0.5,-19.047619047619055
11210,49086.0,1.1,0.25,0.6,-19.047619047619055
11211,49087.0,1.1,0.25,0.7,-19.047619047619055
11212,49088.0,1.1,0.25,0.8,-19.047619047619055
11213,49089.0,1.1,0.25,0.9,-19.047619047619055
11214,49090.0,1.1,0.3,0.0,-12.500000000000004
11215,49091.0,1.1,0.3,0.1,-12.500000000000004
11216,49092.0,1.1,0.3,0.2,-12.500000000000004
11217,49093.0,1.1,0.3,0.3,-12.500000000000004
11218,49094.0,1.1,0.3,0.4,-12.500000000000004
11219,49095.0,1.1,0.3,0.5,-12.500000000000004
11220,49096.0,1.1,0.3,0.6,-12.500000000000004
11221,49097.0,1.1,0.3,0.7,-12.500000000000004
11222,49098.0,1.1,0.3,0.8,-12.500000000000004
11223,49099.0,1.1,0.3,0.9,-12.500000000000004
11224,49100.0,1.1,0.35,0.0,-8.888888888888893
11225,49101.0,1.1,0.35,0.1,-8.888888888888893
11226,49102.0,1.1,0.35,0.2,-8.888888888888893
11227,49103.0,1.1,0.35,0.3,-8.888888888888893
11228,49104.0,1.1,0.35,0.4,-8.888888888888893
11229,49105.0,1.1,0.35,0.5,-8.888888888888893
11230,49106.0,1.1,0.35,0.6,-8.888888888888893
11231,49107.0,1.1,0.35,0.7,-8.888888888888893
11232,49108.0,1.1,0.35,0.8,-8.888888888888893
11233,49109.0,1.1,0.35,0.9,-8.888888888888893
11234,49110.0,1.1,0.4,0.0,-6.666666666666666
11235,49111.0,1.1,0.4,0.1,-6.666666666666666
11236,49112.0,1.1,0.4,0.2,-6.666666666666666
11237,49113.0,1.1,0.4,0.3,-6.666666666666666
11238,49114.0,1.1,0.4,0.4,-6.666666666666666
11239,49115.0,1.1,0.4,0.5,-6.666666666666666
11240,49116.0,1.1,0.4,0.6,-6.666666666666666
11241,49117.0,1.1,0.4,0.7,-6.666666666666666
11242,49118.0,1.1,0.4,0.8,-6.666666666666666
11243,49119.0,1.1,0.4,0.9,-6.666666666666666
11244,49120.0,1.1,0.45,0.0,-5.194805194805195
11245,49121.0,1.1,0.45,0.1,-5.194805194805195
11246,49122.0,1.1,0.45,0.2,-5.194805194805195
11247,49123.0,1.1,0.45,0.3,-5.194805194805195
11248,49124.0,1.1,0.45,0.4,-5.194805194805195
11249,49125.0,1.1,0.45,0.5,-5.194805194805195
11250,49126.0,1.1,0.45,0.6,-5.194805194805195
11251,49127.0,1.1,0.45,0.7,-5.194805194805195
11252,49128.0,1.1,0.45,0.8,-5.194805194805195
11253,49129.0,1.1,0.45,0.9,-5.194805194805195
11254,49130.0,1.1,0.5,0.0,-4.166666666666667
11255,49131.0,1.1,0.5,0.1,-4.166666666666667
11256,49132.0,1.1,0.5,0.2,-4.166666666666667
